,city,tmpd,dptp,date,pm25tmean2,pm10tmean2,o3tmean2,no2tmean2
5350,chic,74.0,70.2,2001-08-25,19.55,26.0,20.633333333,22.966666667
5351,chic,75.0,65.1,2001-08-26,11.975,24.5,26.638888889,21.433333333
5352,chic,74.0,65.2,2001-08-27,17.1,39.5,19.698268921,32.708333333
5353,chic,68.0,57.3,2001-08-28,11.3,24.5,19.076599327,18.5625
5354,chic,69.0,57.7,2001-08-29,15.175,32.8,22.836553945,25.857726332
5355,chic,77.0,65.1,2001-08-30,16.6,36.5,29.165049172,28.27414361
5356,chic,68.0,59.9,2001-08-31,6.1,21.5,18.858423913,16.206818182
5357,chic,60.0,49.8,2001-09-01,4.6625,14.0,25.58125,11.325
5358,chic,64.0,55.0,2001-09-02,11.65,27.0,21.054166667,26.191666667
5359,chic,74.0,63.0,2001-09-03,18.05,37.0,34.022916667,19.991666667
5360,chic,67.0,57.8,2001-09-04,5.65,14.6,22.188043478,13.195833333
5361,chic,66.0,58.5,2001-09-05,8.95,31.5,23.651630435,22.016287879
5362,chic,73.0,63.5,2001-09-06,20.4,43.0,32.727322134,29.404084321
5363,chic,78.0,69.5,2001-09-07,12.475,20.0,20.802173913,16.993115942
5364,chic,72.0,65.1,2001-09-08,10.0,30.5,28.129166667,15.3
5365,chic,64.0,60.9,2001-09-09,8.1,21.0,11.1875,19.275
5366,chic,65.0,50.6,2001-09-10,7.1714285714,19.4,12.96352108,22.308333333
5367,chic,64.0,54.9,2001-09-11,13.6,28.0,15.599818841,31.836594203
5368,chic,69.0,56.8,2001-09-12,14.4,51.5,26.439945652,34.848913043
5369,chic,63.0,51.6,2001-09-13,5.1125,15.5,23.346195652,9.831884058
5370,chic,59.0,43.8,2001-09-14,3.8,15.0,22.228820817,12.111758893
5371,chic,58.0,46.8,2001-09-15,9.1,21.0,18.464583333,18.287121212
5372,chic,60.0,49.3,2001-09-16,16.485714286,30.833333333,24.064583333,21.395833333
5373,chic,59.0,54.3,2001-09-17,24.8,38.5,13.063405797,38.225
5374,chic,62.0,58.3,2001-09-18,27.5,34.5,34.80923913,23.723188406
5375,chic,62.0,59.9,2001-09-19,16.0,17.0,17.115398551,20.868144175
5376,chic,63.0,54.6,2001-09-20,16.9,55.0,14.949818841,26.937060041
5377,chic,62.0,58.5,2001-09-21,13.7,28.5,10.09384058,26.69384058
5378,chic,63.0,54.4,2001-09-22,14.425,24.833333333,14.572916667,27.175
5379,chic,58.0,54.5,2001-09-23,11.0,21.5,14.654166667,18.170833333
5380,chic,50.0,38.2,2001-09-24,3.2,11.0,15.002091568,16.825296443
5381,chic,49.0,34.4,2001-09-25,5.4142857143,15.5,13.772826087,23.9375
5382,chic,60.0,40.2,2001-09-26,6.0,20.5,15.613823013,25.308625731
5383,chic,54.0,44.9,2001-09-27,6.0,17.0,15.79990942,23.6875
5384,chic,54.0,47.4,2001-09-28,5.4428571429,11.166666667,15.349818841,15.90530303
5385,chic,56.0,48.8,2001-09-29,9.5,17.0,13.79375,20.916666667
5386,chic,58.0,49.7,2001-09-30,16.7,37.5,11.808333333,31.9375
5387,chic,64.0,52.7,2001-10-01,18.075,62.0,12.439406487,43.912202381
5388,chic,64.0,53.7,2001-10-02,19.4,74.5,23.337478041,40.215909091
5389,chic,66.0,51.5,2001-10-03,16.2,66.5,35.486010467,21.476973684
5390,chic,55.0,48.7,2001-10-04,12.725,23.5,6.4537037037,24.864583333
5391,chic,46.0,40.6,2001-10-05,8.7,18.5,5.2854907773,25.114583333
5392,chic,40.0,27.9,2001-10-06,7.2,25.5,10.659722222,20.09375
5393,chic,41.0,27.6,2001-10-07,12.2875,24.0,12.099537037,24.833333333
5394,chic,52.0,37.9,2001-10-08,10.7,30.5,18.077898551,23.024003623
5395,chic,65.0,47.6,2001-10-09,14.7,52.0,29.400462963,21.168560606
5396,chic,60.0,56.6,2001-10-10,14.928571429,25.666666667,17.162037037,19.048295455
5397,chic,58.0,47.1,2001-10-11,9.4,36.0,12.679750403,27.777462121
5398,chic,56.0,52.3,2001-10-12,9.5,30.5,9.5833333333,24.59375
5399,chic,60.0,57.2,2001-10-13,11.242857143,26.5,7.8726851852,21.166666667
5400,chic,53.0,43.3,2001-10-14,5.8,12.0,13.972222222,13.583333333
5401,chic,47.0,38.1,2001-10-15,6.4,32.5,6.0454545455,18.65625
5402,chic,45.0,35.1,2001-10-16,6.3142857143,11.4,7.9962121212,20.002717391
5403,chic,42.0,28.6,2001-10-17,7.05,41.0,8.6316425121,27.356060606
5404,chic,51.0,34.7,2001-10-18,7.8,68.5,13.363005051,27.496376812
5405,chic,53.0,35.4,2001-10-19,8.3142857143,39.5,10.5034219,31.25
5406,chic,56.0,39.3,2001-10-20,10.1,58.5,13.12037037,33.65625
5407,chic,59.0,46.2,2001-10-21,16.3,44.5,17.118055556,25.135416667
5408,chic,56.0,53.3,2001-10-22,21.571428571,35.5,10.453374323,29.072916667
5409,chic,62.0,57.7,2001-10-23,15.4,44.0,11.333132045,27.315340909
5410,chic,52.0,50.3,2001-10-24,7.7,33.0,10.489346101,19.776041667
5411,chic,38.0,26.1,2001-10-25,7.4125,34.0,17.846389621,12.592579522
5412,chic,39.0,25.5,2001-10-26,6.5,22.5,14.15257649,19.0625
5413,chic,38.0,23.6,2001-10-27,7.0,26.0,15.749295491,24.0
5414,chic,43.0,28.0,2001-10-28,10.625,18.5,13.287037037,23.035778986
5415,chic,52.0,37.5,2001-10-29,9.1,39.5,11.990740741,25.510416667
5416,chic,50.0,43.9,2001-10-30,18.55,39.5,3.8758783487,23.833333333
5417,chic,59.0,38.0,2001-10-31,16.9875,92.5,23.734034182,30.033143939
5418,chic,62.0,50.4,2001-11-01,15.1,83.0,25.583937198,25.227128623
5419,chic,56.0,36.8,2001-11-02,8.2,38.5,13.125,24.979166667
5420,chic,51.0,33.6,2001-11-03,14.214285714,36.166666667,8.9722222222,34.864583333
5421,chic,49.0,37.5,2001-11-04,10.3,35.0,14.378968254,24.260416667
5422,chic,43.0,31.0,2001-11-05,19.9,59.0,4.3472222222,41.34077381
5423,chic,48.0,31.1,2001-11-06,13.5875,75.5,5.6328502415,35.536458333
5424,chic,56.0,43.3,2001-11-07,23.5,84.5,6.9329710145,41.519474638
5425,chic,45.0,37.9,2001-11-08,15.8,42.0,9.625,26.341032609
5426,chic,40.0,29.8,2001-11-09,14.7,32.0,5.6527777778,27.833333333
5427,chic,49.0,33.4,2001-11-10,10.1,40.0,14.055555556,17.270833333
5428,chic,43.0,32.5,2001-11-11,6.0,15.5,19.458333333,19.71875
5429,chic,42.0,32.3,2001-11-12,20.0375,44.5,4.0555555556,34.21875
5430,chic,52.0,33.4,2001-11-13,15.9,78.5,7.9722222222,32.030208333
5431,chic,57.0,49.1,2001-11-14,38.9,95.0,9.1781400966,38.563155594
5432,chic,61.0,53.5,2001-11-15,39.5125,59.666666667,11.111111111,31.740942029
5433,chic,50.0,47.0,2001-11-16,27.05,46.5,8.259057971,24.65625
5434,chic,52.0,47.4,2001-11-17,33.4,73.0,2.8333333333,29.630208333
5435,chic,56.0,51.7,2001-11-18,38.075,62.0,5.6527777778,25.109375
5436,chic,46.0,33.9,2001-11-19,10.7,28.0,11.529589372,23.160714286
5437,chic,36.0,23.2,2001-11-20,6.7,29.0,7.5,26.222222222
5438,chic,44.0,29.7,2001-11-21,11.5,29.6,4.7916666667,26.172101449
5439,chic,48.0,30.3,2001-11-22,10.8,35.5,9.4861111111,22.437198068
5440,chic,52.0,39.9,2001-11-23,15.3,34.5,12.328282828,26.820707071
5441,chic,57.0,51.5,2001-11-24,10.142857143,27.0,19.173309179,15.276721014
5442,chic,46.0,38.5,2001-11-25,4.4,12.0,9.0138888889,11.0625
5443,chic,43.0,40.4,2001-11-26,17.7,35.5,6.2693236715,21.729166667
5444,chic,44.0,37.6,2001-11-27,13.8375,21.166666667,4.9166666667,18.802083333
5445,chic,39.0,34.3,2001-11-28,19.1,23.5,2.9747474747,19.18115942
5446,chic,42.0,40.1,2001-11-29,5.0,12.5,2.9861111111,17.338541667
5447,chic,45.0,42.5,2001-11-30,6.1,13.0,1.2361111111,16.476799242
5448,chic,36.0,32.8,2001-12-01,19.0,33.5,7.4027777778,18.447916667
5449,chic,39.0,35.4,2001-12-02,16.75,29.0,6.8611111111,24.833333333
5450,chic,49.0,42.9,2001-12-03,20.1375,28.666666667,5.6274154589,32.226934524
5451,chic,58.0,51.1,2001-12-04,14.3,58.0,6.9565217391,28.260416667
5452,chic,56.0,50.1,2001-12-05,19.6,81.5,22.861111111,21.177083333
5453,chic,44.0,30.9,2001-12-06,9.8125,33.0,8.5555555556,27.128787879
5454,chic,41.0,34.1,2001-12-07,12.9,23.5,11.118686869,24.479166667
5455,chic,39.0,32.7,2001-12-08,21.1,31.5,10.736111111,24.447916667
5456,chic,31.0,21.9,2001-12-09,19.8125,23.166666667,5.6388888889,26.375
5457,chic,39.0,23.1,2001-12-10,22.35,51.0,3.9027777778,33.994791667
5458,chic,36.0,26.9,2001-12-11,29.1,55.0,3.077294686,38.493432971
5459,chic,43.0,40.9,2001-12-12,27.2,51.5,1.7222222222,30.199810606
5460,chic,39.0,36.6,2001-12-13,15.0,19.0,2.9633838384,22.322916667
5461,chic,35.0,32.1,2001-12-14,27.5,36.5,2.2850241546,26.078125
5462,chic,35.0,34.6,2001-12-15,22.542857143,25.8,4.2361111111,27.770833333
5463,chic,42.0,41.8,2001-12-16,17.6,20.0,2.5694444444,25.411458333
5464,chic,40.0,38.5,2001-12-17,14.8,17.0,3.0422705314,21.46875
5465,chic,39.0,32.3,2001-12-18,19.7375,50.5,3.7427536232,26.566690163
5466,chic,36.0,25.6,2001-12-19,10.7,22.5,8.6642512077,24.385416667
5467,chic,33.0,18.8,2001-12-20,9.9,30.0,5.9722222222,29.467597167
5468,chic,31.0,20.0,2001-12-21,18.1875,39.0,3.5416666667,36.513888889
5469,chic,41.0,34.4,2001-12-22,11.0,24.0,10.731280193,24.245169082
5470,chic,27.0,18.0,2001-12-23,9.8,46.0,17.134057971,10.125
5471,chic,18.0,12.0,2001-12-24,7.8,34.0,19.513888889,14.013888889
5472,chic,17.0,8.3,2001-12-25,10.2,23.5,15.25,15.805555556
5473,chic,14.0,8.1,2001-12-26,11.6,41.5,8.7727821695,19.875
5474,chic,23.0,17.1,2001-12-27,15.3125,28.0,11.902777778,18.819444444
5475,chic,21.0,12.1,2001-12-28,12.1,37.0,14.277777778,22.617753623
5476,chic,14.0,4.1,2001-12-29,8.2,32.0,17.569444444,18.145833333
5477,chic,13.0,4.8,2001-12-30,11.525,27.5,15.069444444,15.479166667
5478,chic,14.0,3.7,2001-12-31,17.4,31.0,11.191919192,22.047222222
5479,chic,18.0,6.0,2002-01-01,16.0,51.5,5.7083333333,30.864583333
5480,chic,21.0,11.9,2002-01-02,25.785714286,49.6,3.6944444444,41.875
5481,chic,20.0,11.3,2002-01-03,20.1,50.0,5.847826087,35.735054348
5482,chic,28.0,17.5,2002-01-04,16.0,71.0,8.4070048309,24.011775362
5483,chic,32.0,25.9,2002-01-05,20.0875,40.0,4.3055555556,21.708333333
5484,chic,29.0,22.6,2002-01-06,13.3,26.5,11.375,19.520833333
5485,chic,22.0,12.4,2002-01-07,10.1,24.0,9.2336956522,25.31642316
5486,chic,31.0,22.0,2002-01-08,14.7625,24.6,6.0277777778,23.03125
5487,chic,47.0,33.7,2002-01-09,11.4,29.5,3.9722222222,22.022109684
5488,chic,39.0,30.9,2002-01-10,13.15,23.0,5.7210144928,27.21875
5489,chic,38.0,27.0,2002-01-11,12.125,19.5,10.625,21.802083333
5490,chic,35.0,24.7,2002-01-12,10.4,16.5,10.375,20.770833333
5491,chic,33.0,22.7,2002-01-13,8.9,19.5,7.5416666667,22.104166667
5492,chic,35.0,30.8,2002-01-14,16.8,19.333333333,3.6805555556,21.555059524
5493,chic,32.0,23.6,2002-01-15,18.6,17.0,10.277173913,18.510416667
5494,chic,29.0,23.5,2002-01-16,15.45,22.5,5.0277777778,24.536849473
5495,chic,19.0,14.4,2002-01-17,17.9375,21.5,8.0820707071,25.354166667
5496,chic,16.0,6.5,2002-01-18,16.1,28.5,6.8333333333,30.15625
5497,chic,20.0,12.4,2002-01-19,19.5,30.0,7.7361111111,30.614583333
5498,chic,29.0,22.8,2002-01-20,20.7125,22.833333333,13.416666667,17.979166667
5499,chic,31.0,25.7,2002-01-21,18.5,24.5,9.0416666667,23.708333333
5500,chic,44.0,24.7,2002-01-22,11.7,37.5,10.361111111,27.333333333
5501,chic,42.0,39.2,2002-01-23,18.7,38.5,8.0585748792,23.135416667
5502,chic,36.0,24.2,2002-01-24,11.8,17.5,15.263285024,21.161355402
5503,chic,39.0,20.7,2002-01-25,8.8,30.0,12.101449275,22.375
5504,chic,44.0,25.6,2002-01-26,9.475,15.666666667,14.166666667,21.697916667
5505,chic,49.0,30.3,2002-01-27,7.0,28.0,19.902777778,18.260416667
5506,chic,41.0,33.5,2002-01-28,16.6,32.0,12.257246377,24.21875
5507,chic,34.0,29.6,2002-01-29,9.5857142857,15.0,16.041666667,19.041666667
5508,chic,32.0,28.3,2002-01-30,15.05,11.5,15.35205314,22.152626812
5509,chic,32.0,,2002-01-31,8.65,9.5,12.022727273,21.270833333
5510,chic,27.0,22.5,2002-02-01,9.2714285714,12.0,15.189975845,26.270833333
5511,chic,21.0,17.7,2002-02-02,19.2,32.0,11.555555556,29.895833333
5512,chic,27.0,20.1,2002-02-03,16.8,22.0,20.981884058,19.494112319
5513,chic,18.0,5.8,2002-02-04,9.7571428571,21.0,14.89484127,27.699728261
5514,chic,20.0,12.2,2002-02-05,18.8,38.5,7.9583333333,35.482638889
5515,chic,29.0,19.2,2002-02-06,25.0,49.5,4.2291666667,36.64990942
5516,chic,32.0,26.1,2002-02-07,34.857142857,41.166666667,8.2119565217,36.704545455
5517,chic,36.0,28.3,2002-02-08,34.85,60.0,5.875,32.805871212
5518,chic,40.0,32.9,2002-02-09,21.4,30.5,11.083333333,28.885416667
5519,chic,37.0,29.3,2002-02-10,10.014285714,20.0,19.458333333,17.90625
5520,chic,29.0,19.8,2002-02-11,8.1,28.0,15.125,22.875
5521,chic,35.0,22.0,2002-02-12,6.05,22.5,20.270833333,17.25
5522,chic,25.0,11.0,2002-02-13,7.7125,17.25,12.758152174,29.395780051
5523,chic,38.0,21.7,2002-02-14,8.2,46.5,15.541666667,23.304924242
5524,chic,39.0,27.6,2002-02-15,12.8,33.5,12.05736715,19.871212121
5525,chic,37.0,24.5,2002-02-16,6.5857142857,13.5,17.791666667,18.291666667
5526,chic,33.0,20.2,2002-02-17,5.8,11.0,20.458333333,19.65625
5527,chic,38.0,22.9,2002-02-18,10.5,31.0,12.680555556,24.75
5528,chic,42.0,39.9,2002-02-19,14.85,20.4,12.930555556,24.306914251
5529,chic,44.0,42.8,2002-02-20,11.4,20.0,9.6666666667,16.145833333
5530,chic,32.0,26.2,2002-02-21,8.4,12.5,13.937417655,21.559782609
5531,chic,30.0,18.4,2002-02-22,8.4714285714,15.0,16.069444444,27.664855072
5532,chic,36.0,24.8,2002-02-23,10.5,25.0,13.847222222,24.166666667
5533,chic,50.0,31.6,2002-02-24,11.6,30.5,20.472222222,16.645833333
5534,chic,42.0,30.9,2002-02-25,9.8285714286,18.333333333,20.777777778,17.117918314
5535,chic,26.0,19.6,2002-02-26,8.4,26.5,17.833333333,20.239583333
5536,chic,21.0,10.8,2002-02-27,9.2,26.0,18.315217391,23.66861631
5537,chic,23.0,14.0,2002-02-28,14.9875,43.5,11.666666667,26.348484848
5538,chic,26.0,17.2,2002-03-01,17.8,27.5,16.319444444,28.90625
5539,chic,28.0,27.9,2002-03-02,15.9,19.0,12.916666667,32.166666667
5540,chic,11.0,3.3,2002-03-03,7.2,15.5,30.125,14.885416667
5541,chic,6.0,-0.6,2002-03-04,12.8,29.0,18.951086957,25.361607143
5542,chic,23.0,17.9,2002-03-05,22.7,29.0,8.8007246377,36.723484848
5543,chic,35.0,28.1,2002-03-06,21.942857143,20.0,16.138888889,30.010416667
5544,chic,36.0,30.6,2002-03-07,33.7,41.0,16.196256039,25.213768116
5545,chic,51.0,46.5,2002-03-08,13.6,12.0,18.972222222,23.166666667
5546,chic,42.0,30.9,2002-03-09,9.4571428571,23.5,28.875,8.3020833333
5547,chic,21.0,7.2,2002-03-10,7.55,20.5,27.550724638,12.041666667
5548,chic,33.0,21.0,2002-03-11,13.35,33.0,11.169082126,30.697916667
5549,chic,40.0,31.3,2002-03-12,25.325,53.0,6.7904589372,31.125
5550,chic,48.0,37.6,2002-03-13,24.1,48.0,13.513888889,30.844655797
5551,chic,50.0,41.0,2002-03-14,27.0,34.0,18.822463768,22.166666667
5552,chic,47.0,31.5,2002-03-15,11.114285714,19.4,20.930555556,15.125
5553,chic,37.0,26.3,2002-03-16,5.5,10.5,36.305555556,11.302083333
5554,chic,38.0,30.4,2002-03-17,16.1,23.5,18.444444444,20.8125
5555,chic,42.0,32.0,2002-03-18,20.925,23.5,15.926328502,25.412202381
5556,chic,42.0,35.5,2002-03-19,30.45,41.0,9.1111111111,28.59375
5557,chic,40.0,34.0,2002-03-20,16.8,20.5,19.888888889,27.083333333
5558,chic,28.0,12.9,2002-03-21,10.928571429,20.166666667,22.875,16.403985507
5559,chic,26.0,8.1,2002-03-22,10.7,34.5,24.180555556,14.734848485
5560,chic,39.0,15.8,2002-03-23,12.1,39.0,26.75,17.927083333
5561,chic,34.0,22.9,2002-03-24,7.5375,19.0,35.097222222,11.412137681
5562,chic,28.0,19.1,2002-03-25,7.1,19.0,26.333333333,11.368506494
5563,chic,32.0,23.7,2002-03-26,12.25,16.0,22.069444444,19.677083333
5564,chic,36.0,22.1,2002-03-27,20.5625,31.166666667,14.388888889,33.911503623
5565,chic,40.0,32.6,2002-03-28,31.5,52.5,10.338768116,30.59375
5566,chic,41.0,39.3,2002-03-29,20.5,31.5,9.4166666667,34.385416667
5567,chic,43.0,29.2,2002-03-30,8.225,12.0,20.361111111,20.177083333
5568,chic,38.0,27.3,2002-03-31,10.6,17.0,19.513888889,22.15625
5569,chic,34.0,27.1,2002-04-01,13.3,25.0,14.033854167,28.233695652
5570,chic,39.0,34.5,2002-04-02,19.125,24.5,16.294384058,25.730654762
5571,chic,35.0,28.1,2002-04-03,9.7,15.0,21.031311759,23.128787879
5572,chic,31.0,25.0,2002-04-04,9.0,15.0,23.056272645,22.816123188
5573,chic,33.0,24.8,2002-04-05,18.642857143,28.0,18.180593297,29.197916667
5574,chic,34.0,22.8,2002-04-06,15.9,25.0,23.8671875,30.322916667
5575,chic,42.0,34.5,2002-04-07,15.6,24.0,22.934895833,21.208333333
5576,chic,49.0,48.3,2002-04-08,23.475,27.5,18.567708333,37.102272727
5577,chic,43.0,38.8,2002-04-09,9.8,18.0,18.864356884,26.760416667
5578,chic,49.0,35.6,2002-04-10,15.25,31.0,21.564302445,29.705492424
5579,chic,63.0,41.3,2002-04-11,11.425,45.0,30.126006441,26.417874396
5580,chic,57.0,51.4,2002-04-12,13.7,36.0,19.760649978,22.291666667
5581,chic,52.0,45.5,2002-04-13,16.0,24.0,19.847222222,30.444444444
5582,chic,59.0,50.3,2002-04-14,17.914285714,26.166666667,29.407407407,20.25
5583,chic,75.0,59.0,2002-04-15,14.1,62.0,35.097222222,19.943495514
5584,chic,78.0,60.8,2002-04-16,14.4,41.0,36.185401113,17.125
5585,chic,75.0,58.1,2002-04-17,13.4625,47.0,28.634442249,24.339975845
5586,chic,76.0,61.1,2002-04-18,13.7,67.0,29.638779095,21.868961353
5587,chic,56.0,46.8,2002-04-19,5.7,22.0,30.391203704,17.583333333
5588,chic,45.0,29.6,2002-04-20,4.1428571429,6.8,41.009259259,7.8020833333
5589,chic,41.0,38.3,2002-04-21,5.7,9.0,30.247685185,10.197916667
5590,chic,40.0,33.5,2002-04-22,6.8,8.0,25.566324477,22.460416667
5591,chic,46.0,36.9,2002-04-23,17.4,22.0,20.129437491,32.925595238
5592,chic,58.0,44.5,2002-04-24,11.5,19.0,26.656300322,21.848020186
5593,chic,46.0,26.5,2002-04-25,7.8,,24.841888084,17.044642857
5594,chic,45.0,25.7,2002-04-26,9.9,30.25,23.932266506,26.260416667
5595,chic,48.0,37.4,2002-04-27,12.6,34.0,24.657407407,20.604166667
5596,chic,50.0,41.4,2002-04-28,6.6,14.0,27.810185185,12.317708333
5597,chic,51.0,37.8,2002-04-29,10.928571429,38.0,25.134048822,25.634848485
5598,chic,54.0,33.8,2002-04-30,8.5,29.0,20.593699678,29.241666667
5599,chic,53.0,35.3,2002-05-01,9.3,35.0,22.495791246,28.692391304
5600,chic,49.0,35.3,2002-05-02,8.5125,13.833333333,31.228480457,18.099122807
5601,chic,46.0,27.0,2002-05-03,4.3,15.0,20.905897746,22.7375
5602,chic,52.0,34.6,2002-05-04,9.5,18.0,27.780092593,27.2125
5603,chic,59.0,44.6,2002-05-05,10.325,16.0,33.784722222,18.233333333
5604,chic,68.0,59.8,2002-05-06,11.0,17.0,26.401469404,24.65
5605,chic,56.0,44.9,2002-05-07,6.4,7.0,27.555061484,13.945833333
5606,chic,55.0,54.2,2002-05-08,16.225,23.8,14.67944847,19.90530303
5607,chic,58.0,41.8,2002-05-09,7.35,28.0,25.611312399,14.004166667
5608,chic,56.0,28.1,2002-05-10,9.3,37.0,31.418880837,23.25
5609,chic,51.0,39.2,2002-05-11,14.55,29.5,32.846354167,21.054166667
5610,chic,48.0,46.8,2002-05-12,10.7,17.0,24.020833333,20.083333333
5611,chic,50.0,40.6,2002-05-13,9.3,16.0,27.634872273,22.710714286
5612,chic,54.0,42.2,2002-05-14,12.3125,19.166666667,22.191525765,29.9375
5613,chic,58.0,48.2,2002-05-15,12.7,59.0,33.633426658,24.978409091
5614,chic,55.0,50.2,2002-05-16,8.0,21.0,22.449074074,21.418939394
5615,chic,41.0,32.7,2002-05-17,2.9125,6.0,26.409506556,13.204166667
5616,chic,44.0,32.5,2002-05-18,5.75,15.0,25.523148148,18.345833333
5617,chic,46.0,35.6,2002-05-19,10.15,14.5,28.138888889,17.966666667
5618,chic,41.0,30.1,2002-05-20,3.4857142857,7.6666666667,31.275042088,12.900595238
5619,chic,45.0,29.8,2002-05-21,6.4,16.0,20.90942029,27.704166667
5620,chic,55.0,37.6,2002-05-22,14.25,27.0,28.34863124,23.07442029
5621,chic,65.0,52.4,2002-05-23,18.9875,56.5,33.765096618,24.296428571
5622,chic,54.0,39.1,2002-05-24,6.7,7.0,24.063707729,14.116666667
5623,chic,49.0,46.0,2002-05-25,11.3,13.5,16.372685185,17.9125
5624,chic,55.0,45.4,2002-05-26,9.775,17.0,25.324074074,20.25
5625,chic,64.0,51.0,2002-05-27,13.9,21.5,37.99537037,20.091666667
5626,chic,69.0,57.6,2002-05-28,27.2,42.0,26.172659567,34.948106061
5627,chic,73.0,62.0,2002-05-29,13.925,49.0,24.100140902,25.6
5628,chic,75.0,63.7,2002-05-30,19.1,56.0,30.493055556,25.479744817
5629,chic,77.0,56.4,2002-05-31,10.7,59.5,31.587962963,27.033333333
5630,chic,76.0,53.1,2002-06-01,9.875,39.166666667,40.576388889,24.525
5631,chic,62.0,45.6,2002-06-02,9.7,22.0,33.974537037,17.161904762
5632,chic,62.0,56.0,2002-06-03,18.1,36.5,21.816383679,22.636956522
5633,chic,65.0,64.1,2002-06-04,20.5625,35.0,8.3394360269,38.027898551
5634,chic,56.0,53.9,2002-06-05,10.85,11.0,14.343699678,18.302717391
5635,chic,58.0,51.8,2002-06-06,11.55,16.0,25.172641268,21.294047619
5636,chic,64.0,53.1,2002-06-07,17.175,29.0,22.874899356,32.045833333
5637,chic,71.0,58.6,2002-06-08,25.0,45.0,43.953703704,27.266666667
5638,chic,72.0,59.6,2002-06-09,30.05,54.0,51.719907407,23.5875
5639,chic,80.0,70.6,2002-06-10,18.6375,48.0,28.484500805,22.541666667
5640,chic,76.0,69.5,2002-06-11,9.6,21.0,22.632045089,18.168506494
5641,chic,64.0,60.1,2002-06-12,9.8,17.0,15.888257576,15.563744589
5642,chic,60.0,57.2,2002-06-13,10.4375,20.833333333,13.197866345,17.770833333
5643,chic,61.0,55.7,2002-06-14,7.1,15.5,15.753385302,24.066666667
5644,chic,67.0,54.1,2002-06-15,7.6,13.0,26.527777778,16.358333333
5645,chic,66.0,48.4,2002-06-16,6.4857142857,12.5,24.9296875,17.316666667
5646,chic,67.0,53.5,2002-06-17,12.4,27.5,18.087296196,32.582971014
5647,chic,70.0,55.7,2002-06-18,15.5,42.0,38.28493266,26.000181159
5648,chic,75.0,60.6,2002-06-19,24.9625,47.666666667,45.01245471,29.975
5649,chic,82.0,67.4,2002-06-20,33.0,80.5,47.426731079,30.767028986
5650,chic,80.0,69.0,2002-06-21,31.3,67.5,37.351429147,38.541666667
5651,chic,80.0,65.4,2002-06-22,35.4,75.5,46.625,35.158333333
5652,chic,82.0,63.5,2002-06-23,42.5,65.0,54.880434783,30.039130435
5653,chic,78.0,63.9,2002-06-24,34.2,88.0,54.448412698,37.985144928
5654,chic,81.0,70.3,2002-06-25,23.9875,39.833333333,19.888468013,33.735984848
5655,chic,79.0,66.4,2002-06-26,9.9,26.5,34.366545894,20.915422078
5656,chic,74.0,64.3,2002-06-27,8.2,18.0,23.515096618,16.556521739
5657,chic,74.0,60.3,2002-06-28,13.6625,29.0,17.310487118,25.416666667
5658,chic,74.0,63.6,2002-06-29,21.8,37.0,30.550925926,27.616666667
5659,chic,81.0,73.1,2002-06-30,20.95,38.5,39.455729167,18.516666667
5660,chic,84.0,70.6,2002-07-01,20.042857143,65.0,23.174013688,19.308333333
5661,chic,84.0,65.8,2002-07-02,21.6,69.5,22.778381643,20.235507246
5662,chic,84.0,70.0,2002-07-03,28.7,95.0,36.378396739,31.369163026
5663,chic,80.0,68.3,2002-07-04,16.6375,35.5,33.377604167,14.675
5664,chic,75.0,60.7,2002-07-05,6.7,16.5,30.564814815,10.8
5665,chic,75.0,61.0,2002-07-06,17.1,24.5,36.319444444,23.908333333
5666,chic,77.0,64.6,2002-07-07,25.4125,44.6,51.143518519,27.779166667
5667,chic,81.0,70.4,2002-07-08,33.1,64.0,45.349692578,27.678571429
5668,chic,74.0,70.2,2002-07-09,12.3,32.0,31.561392915,16.886594203
5669,chic,74.0,60.1,2002-07-10,9.9428571429,19.0,31.304045894,10.902355072
5670,chic,69.0,52.9,2002-07-11,7.3,17.0,32.134963768,12.659090909
5671,chic,68.0,53.5,2002-07-12,10.9,24.5,38.795153986,19.794565217
5672,chic,70.0,53.4,2002-07-13,12.271428571,23.8,44.46875,21.508333333
5673,chic,72.0,53.0,2002-07-14,17.1,27.5,45.119791667,30.616666667
5674,chic,76.0,60.4,2002-07-15,26.3,51.0,42.839031339,44.93452381
5675,chic,79.0,62.7,2002-07-16,25.528571429,63.0,42.097624799,36.008333333
5676,chic,78.0,66.3,2002-07-17,40.9,91.5,40.225543478,40.655698287
5677,chic,82.0,66.2,2002-07-18,38.85,72.5,44.980454911,26.069047619
5678,chic,74.0,65.1,2002-07-19,20.375,34.833333333,27.375100644,18.2125
5679,chic,76.0,66.7,2002-07-20,21.9,39.0,39.710648148,18.5875
5680,chic,87.0,74.9,2002-07-21,21.0,35.0,42.178240741,15.108333333
5681,chic,83.0,70.3,2002-07-22,15.5875,44.0,33.671296296,22.933333333
5682,chic,70.0,57.4,2002-07-23,3.0,7.5,27.946155395,11.184963768
